hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz,worktime_flex
267152AO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$8000 and above,11,0,1,1,169608,506030,0,1
267152AO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,729231,548040,0,1
267152AO,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
267156BO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,$2500-$2999,5,0,1,0,0,0,0,0
267156BO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
267156BO,3,Self-employed,3,30-34 yrs old,6,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,319053,552060,0,1
267159DO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,1,1,159306,506270,0,1
267159DO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,1,0,0,0,0,0
267159DO,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,549230,0
267159DO,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,509010,0
267160CO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,769130,557080,0,1
267160CO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
267160CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,505040,0
267160CO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,528010,0
267171EO,1,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,$2500-$2999,5,0,1,0,0,0,0,1
267171EO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
267171EO,3,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
267176AO,1,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,508191,0
267176AO,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$8000 and above,11,0,1,1,79212,524010,0,1
267176AO,3,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
267176AO,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,59567,546030,0,1
267176AO,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
267178BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,99537,547010,0,1
267178BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,1,1,68809,514040,0,1
267178BO,3,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,538310,0
267178BO,4,Employed Part-time,2,15-19 yrs old,3,not a full time student,11,Female,1,$1-$1000,1,0,0,1,238855,531020,0,1
267178BO,5,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,530101,0
267186CO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,1,1,639798,527021,0,1
267186CO,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Female,1,$7000-$7999,10,0,1,0,0,0,0,2
267186CO,3,Full time student,4,15-19 yrs old,3,International school,7,Female,1,No Income,12,0,0,0,0,0,0,0
267186CO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,525090,0
267829AO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,Refused,14,0,1,1,486070,549020,0,1
267829AO,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
267829BO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,238839,528072,0,1
267829BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,629572,535080,0,1
267829BO,3,National service,8,15-19 yrs old,3,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0,0
267829BO,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,512010,0
267829BO,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,512010,0
267829BO,6,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
267829CO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,1,1,529538,549112,0,1
267829CO,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
267829CO,3,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
267829DO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,768764,557190,0,1
267829DO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,349475,515031,0,1
267829EO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,279623,538140,0,1
267829EO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
267829EO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,38989,514171,0,1
268751BO,1,Self-employed,3,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,138671,538130,0,1
268751BO,2,Full time student,4,25-29 yrs old,5,"Others (eg pte study at home,Home Study)",10,Female,1,No Income,12,0,1,0,0,0,0,0
268751BO,3,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,1,0,0,0,540020,0
268751BO,4,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,$8000 and above,11,0,1,1,347778,515031,0,2
268751BO,5,Self-employed,3,50-54 yrs old,10,not a full time student,11,Female,1,$8000 and above,11,0,1,1,347778,515031,0,1
268755CO,1,Retired,6,85 yrs & above,17,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
268755CO,2,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
268755CO,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$8000 and above,11,0,1,1,48621,514010,0,1
268757DO,1,Unemployed,7,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
268757DO,2,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,247909,531080,0,1
268757DO,3,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,247909,531080,0,1
268757DO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,588179,508130,0,2
268760AO,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
268760AO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,69854,532030,0,1
269077AO,1,Employed Part-time,2,65-69 yrs old,13,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,138671,538130,0,1
269077AO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269203AO,1,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269203AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$8000 and above,11,0,1,1,637469,553221,0,1
269203AO,3,Full time student,4,4-9 yrs old,1,International school,7,Female,1,No Income,12,0,0,0,0,0,539030,0
269203AO,4,Full time student,4,4-9 yrs old,1,International school,7,Female,1,No Income,12,0,0,0,0,0,539030,0
269203BO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,Refused,14,0,1,1,199555,519010,0,1
269203CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$8000 and above,11,0,1,1,49481,532030,0,1
269203CO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$8000 and above,11,0,1,1,38989,514171,0,1
269203CO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,530102,0
269203CO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,530120,0
269386BR1,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,$8000 and above,11,1,1,1,269386,508241,0,2
269386BR1,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269386BR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,329560,530071,0,1
269386BR1,4,Full time student,4,10-14 yrs old,2,International school,7,Male,0,No Income,12,0,0,0,0,0,508060,0
269386BR1,5,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
269386BR1,6,Unemployed,7,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
269388CO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,38983,514172,0,1
269388CO,2,Full time student,4,15-19 yrs old,3,International school,7,Female,1,No Income,12,0,0,0,0,0,556180,0
269388CO,3,Full time student,4,10-14 yrs old,2,International school,7,Male,0,No Income,12,0,0,0,0,0,556180,0
269388CO,4,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269400EO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,69545,514030,0,1
269400EO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269400EO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
269400EO,4,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
269415BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,1,1,758091,542190,0,1
269415BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,58727,532040,0,1
269415BO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,508250,0
269415BO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,508250,0
269420AO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,628054,504130,0,1
269420AO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269420AO,3,Full time student,4,25-29 yrs old,5,University,6,Female,1,No Income,12,0,0,0,0,0,538181,0
269420AO,4,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,486852,549072,0,2
269430EO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$6000-$6999,9,0,0,1,310460,552020,0,1
269430EO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
269430EO,3,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
269441DO,1,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,508250,0
269441DO,2,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,508182,0
269441DO,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,1,1,269707,508170,0,1
269441DO,4,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,119962,538260,0,1
269451CO,1,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,208511,519150,0,1
269451CO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
269451CO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,0,0
269451CO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,508250,0
269707AO,1,Employed Part-time,2,15-19 yrs old,3,not a full time student,11,Female,1,$1-$1000,1,0,0,1,269707,508170,0,1
269707BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1001-$1499,2,0,1,1,269707,508170,0,1
269707CO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,269707,508170,0,1
269707CO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,1,269707,508170,0,1
269707DO,1,Self-employed,3,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,269707,508170,0,1
269707EO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,269707,508170,0,1
269707EO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,1,1,269707,508170,0,1
270001AR8,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,228230,528030,0,1
270001AR8,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,238882,531070,0,1
270001AR8,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,508230,0
270001AR8,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
270001BR4,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
270001BR4,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270001CR7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,550101,544080,0,1
270001CR7,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270001DO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,180231,514140,0,1
270001DO,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
270001ER7,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$7000-$7999,10,0,0,1,118221,538070,0,1
270001ER7,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,179103,514120,0,1
270001ER7,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,538210,0
270002AR3,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,387405,519090,0,1
270002AR3,2,Employed Part-time,2,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,1,159963,506270,0,1
270002AR3,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
270002BR8,1,Unemployed,7,40-44 yrs old,8,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
270002CR7,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,238863,531040,0,2
270002CR7,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,258500,550042,0,1
270002CR7,3,Full time student,4,15-19 yrs old,3,Primary,2,Male,0,No Income,12,0,0,0,0,0,538140,0
270002CR7,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,508230,0
270002CR7,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,508230,0
270002DR2,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,119967,538260,0,1
270002DR2,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,119967,538260,0,1
270002ER1,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270002ER1,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270003AO,1,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270003AO,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270003BO,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270003BO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270003CO,1,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270003CO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270003DO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1500-$1999,3,0,1,0,0,0,0,1
270003DO,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,389806,515010,0,1
270003DO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
270003EO,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270003EO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270004AO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,98633,506170,0,1
270004AO,2,Full time student,4,15-19 yrs old,3,Private school,8,Female,1,No Income,12,0,0,0,0,0,0,0
270004AO,3,Unemployed,7,80-84 yrs old,16,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270004BO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,758028,542070,0,1
270004CR1,1,Employed Part-time,2,60-64 yrs old,12,not a full time student,11,Male,0,$1-$1000,1,0,1,0,0,0,0,2
270004CR1,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270004CR1,3,National service,8,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,1,0,0,0,0,0
270004DR3,1,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270004ER3,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Male,0,$1-$1000,1,1,1,1,270004,538210,0,2
270004ER3,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,229838,530010,0,1
270004ER3,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,508230,0
270005AO,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
270005AO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270005BR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,648965,518230,0,1
270005BR1,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,119074,538182,0,1
270005BR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,308433,530060,0,1
270005BR1,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,119074,538182,0,1
270005BR1,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
270005BR1,6, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
270005CR1,1,Full time student,4,30-34 yrs old,6,University,6,Male,0,No Income,12,0,0,0,0,0,538181,0
270005CR1,2,Full time student,4,30-34 yrs old,6,University,6,Male,0,No Income,12,0,0,0,0,0,538181,0
270005CR1,3,Full time student,4,30-34 yrs old,6,University,6,Male,0,No Income,12,0,0,0,0,0,538181,0
270005CR1,4,Full time student,4,30-34 yrs old,6,University,6,Male,0,No Income,12,0,0,0,0,0,538181,0
270005DR3,1,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270005DR3,2,Unemployed,7,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270005ER4,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,119074,538182,0,1
270005ER4,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270005ER4,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,0,0
270005ER4,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
270006AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,228211,531040,0,1
270006AO,2,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0,0
270006BO,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,640836,518242,0,1
270006CO,1,Retired,6,85 yrs & above,17,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270006CO,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270006DO,1,Unemployed,7,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
270006DO,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
270006EO,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
